Rank,Name,Number,Gender,Year
75,NEIL,109,Male,1977
75,PETA,103,Female,1977
76,GEOFFREY,104,Male,1977
76,ALLISON,102,Female,1977
77,DAMIAN,103,Male,1977
77,ALEXANDRA,100,Female,1977
78,LEE,101,Male,1977
78,SUZANNE,98,Female,1977
79,TREVOR,98,Male,1977
79,TAMARA,97,Female,1977
80,TONY,97,Male,1977
80,ALICIA,95,Female,1977
81,COREY,96,Male,1977
81,EMILY,95,Female,1977
82,GARY,94,Male,1977
82,CLAIRE,94,Female,1977
83,CHAD,89,Male,1977
83,KATHLEEN,91,Female,1977
84,RAYMOND,88,Male,1977
84,MARY,90,Female,1977
85,NIGEL,87,Male,1977
85,BRONWYN,89,Female,1977
86,ALAN,85,Male,1977
86,JUSTINE,86,Female,1977
87,ASHLEY,85,Male,1977
87,SONIA,86,Female,1977
88,JOEL,85,Male,1977
88,FELICITY,84,Female,1977
89,DANNY,80,Male,1977
89,ANITA,83,Female,1977
90,RUSSELL,80,Male,1977
90,MONIQUE,83,Female,1977
91,EDWARD,77,Male,1977
91,AMBER,82,Female,1977
92,ALLAN,75,Male,1977
92,BIANCA,82,Female,1977
93,WARREN,74,Male,1977
93,ERIN,82,Female,1977
94,MICHEAL,73,Male,1977
94,JAIME,82,Female,1977
95,ROSS,73,Male,1977
95,LAUREN,82,Female,1977
96,BRENDON,72,Male,1977
96,TINA,80,Female,1977
97,CLINTON,72,Male,1977
97,GEORGINA,79,Female,1977
98,GRAHAM,72,Male,1977
98,SARA,78,Female,1977
99,KENNETH,72,Male,1977
99,STEPHANIE,78,Female,1977
100,BRENT,70,Male,1977
100,RENAE,75,Female,1977
1,MICHAEL,1425,Male,1976
1,REBECCA,904,Female,1976
2,DAVID,1280,Male,1976
2,MICHELLE,864,Female,1976
3,MATTHEW,1279,Male,1976
3,MELISSA,772,Female,1976
4,DANIEL,1148,Male,1976
4,NICOLE,747,Female,1976
5,ANDREW,1013,Male,1976
5,KYLIE,702,Female,1976
6,JASON,921,Male,1976
6,BELINDA,688,Female,1976
7,BENJAMIN,889,Male,1976
7,AMANDA,633,Female,1976
8,MARK,838,Male,1976
8,LISA,533,Female,1976
9,ADAM,835,Male,1976
9,NATALIE,513,Female,1976
10,PAUL,831,Male,1976
