name,number,sex,year
Mitchell,580,Male,1986
Elizabeth,358,Female,1986
Thomas,563,Male,1986
Lisa,356,Female,1986
Nicholas,545,Male,1986
Kylie,348,Female,1986
Aaron,517,Male,1986
Danielle,343,Female,1986
Peter,502,Male,1986
Stephanie,327,Female,1986
Ryan,502,Male,1986
Michelle,313,Female,1986
Jason,492,Male,1986
Megan,278,Female,1986
Robert,485,Male,1986
Erin,275,Female,1986
Mark,451,Male,1986
Katie,258,Female,1986
John,430,Male,1986
Emily,257,Female,1986
Paul,407,Male,1986
Jennifer,252,Female,1986
Anthony,389,Male,1986
Renee,245,Female,1986
Steven,387,Male,1986
Kristy,239,Female,1986
Brendan,369,Male,1986
Tara,237,Female,1986
Alexander,356,Male,1986
Katherine,223,Female,1986
Samuel,338,Male,1986
Belinda,217,Female,1986
William,330,Male,1986
Ashleigh,211,Female,1986
Bradley,310,Male,1986
Melanie,211,Female,1986
Mathew,309,Male,1986
Angela,208,Female,1986
Stephen,306,Male,1986
Alexandra,203,Female,1986
Simon,304,Male,1986
Anna,200,Female,1986
Joel,301,Male,1986
Ashley,197,Female,1986
Shane,295,Male,1986
Natasha,193,Female,1986
Dean,287,Male,1986
Brooke,191,Female,1986
Justin,245,Male,1986
Vanessa,188,Female,1986
Patrick,244,Male,1986
Jenna,187,Female,1986
Brett,236,Male,1986
Kelly,180,Female,1986
Jonathan,224,Male,1986
Hayley,179,Female,1986
Cameron,218,Male,1986
Jade,177,Female,1986
Joseph,217,Male,1986
Alicia,176,Female,1986
Craig,210,Male,1986
Chloe,176,Female,1986
Richard,198,Male,1986
Cassandra,172,Female,1986
Phillip,197,Male,1986
Catherine,165,Female,1986
Shaun,193,Male,1986
Jacqueline,165,Female,1986
Adrian,184,Male,1986
Stacey,162,Female,1986
Jeremy,184,Male,1986
Alison,159,Female,1986
Kyle,182,Male,1986
Sara,158,Female,1986
Sean,179,Male,1986
Elise,148,Female,1986
Trent,167,Male,1986
Rachael,148,Female,1986
Jacob,161,Male,1986
Bianca,147,Female,1986
Jamie,156,Male,1986
Katrina,147,Female,1986
Troy,152,Male,1986
Courtney,146,Female,1986
Todd,151,Male,1986
Claire,143,Female,1986
Ashley,141,Male,1986
Kathryn,143,Female,1986
Grant,138,Male,1986
Joanne,138,Female,1986
Gregory,133,Male,1986
Hannah,137,Female,1986
Ian,131,Male,1986
Sally,131,Female,1986
Ben,128,Male,1986
Carly,130,Female,1986
Shannon,128,Male,1986
Sophie,130,Female,1986
Jesse,119,Male,1986
Christine,126,Female,1986
George,118,Male,1986
Gemma,126,Female,1986
Lachlan,115,Male,1986
Holly,123,Female,1986
Damien,113,Male,1986
Louise,123,Female,1986
Corey,108,Male,1986
Tegan,122,Female,1986
Dylan,108,Male,1986
Leah,117,Female,1986
Kevin,108,Male,1986
Simone,115,Female,1986
Martin,108,Male,1986
Tiffany,113,Female,1986
Brent,104,Male,1986
Naomi,105,Female,1986
Dane,100,Male,1986
Victoria,102,Female,1986
Darren,99,Male,1986
Fiona,101,Female,1986
Blake,97,Male,1986
Kirsty,101,Female,1986
Stuart,97,Male,1986
Tamara,100,Female,1986
Jonathon,96,Male,1986
Zoe,99,Female,1986
Brendon,93,Male,1986
Kimberley,98,Female,1986
Liam,93,Male,1986
Aimee,97,Female,1986
Jay,92,Male,1986
Ashlee,97,Female,1986
Edward,91,Male,1986
Krystal,97,Female,1986
Gavin,91,Male,1986
Jodie,96,Female,1986
Jake,90,Male,1986
Melinda,96,Female,1986
Jeffrey,89,Male,1986
Clare,94,Female,1986
Wayne,88,Male,1986
Kathleen,93,Female,1986
Beau,86,Male,1986
Chantelle,90,Female,1986
Rhys,85,Male,1986
Kayla,90,Female,1986
Tristan,84,Male,1986
Tanya,90,Female,1986
Ricky,83,Male,1986
Alana,89,Female,1986
Philip,82,Male,1986
Casey,83,Female,1986
Glen,81,Male,1986
Lucy,82,Female,1986
Danny,80,Male,1986
Julie,81,Female,1986
Kurt,80,Male,1986
Alice,80,Female,1986
Dale,79,Male,1986
Alyce,80,Female,1986
Jack,77,Male,1986
Leanne,78,Female,1986
Jared,76,Male,1986
Candice,77,Female,1986
Raymond,76,Male,1986
Heather,77,Female,1986
Sam,75,Male,1986
Karen,76,Female,1986
Glenn,72,Male,1986
Linda,76,Female,1986
Christian,71,Male,1986
Amber,75,Female,1986
Matthew,1484,Male,1985
Jessica,1136,Female,1985
Christopher,1451,Male,1985
Sarah,967,Female,1985
Daniel,1401,Male,1985
Rebecca,877,Female,1985
Michael,1320,Male,1985
Amanda,755,Female,1985
David,1068,Male,1985
Melissa,640,Female,1985
Andrew,1058,Male,1985
Nicole,629,Female,1985
James,978,Male,1985
Lauren,615,Female,1985
Benjamin,925,Male,1985
Amy,601,Female,1985
Luke,914,Male,1985
Emma,470,Female,1985
Adam,879,Male,1985
Lisa,445,Female,1985
Joshua,817,Male,1985
Natalie,396,Female,1985
Timothy,742,Male,1985
Kate,391,Female,1985
Nathan,730,Male,1985
Kylie,391,Female,1985
Scott,563,Male,1985
Samantha,383,Female,1985
Mark,561,Male,1985
Michelle,372,Female,1985
Nicholas,553,Male,1985
Laura,347,Female,1985
Jason,542,Male,1985
Elizabeth,345,Female,1985
Peter,534,Male,1985
Erin,326,Female,1985
Robert,514,Male,1985
Jennifer,320,Female,1985
Mitchell,492,Male,1985
Tara,298,Female,1985
Ryan,487,Male,1985
Renee,295,Female,1985
John,486,Male,1985
Rachel,294,Female,1985
Aaron,473,Male,1985
Danielle,285,Female,1985
Paul,467,Male,1985
Kelly,279,Female,1985
Brendan,435,Male,1985
Katherine,274,Female,1985
Thomas,430,Male,1985
Belinda,270,Female,1985
Steven,411,Male,1985
Stephanie,269,Female,1985
Anthony,410,Male,1985
Katie,257,Female,1985
Mathew,384,Male,1985
Kristy,253,Female,1985
Bradley,349,Male,1985
Angela,243,Female,1985
Simon,343,Male,1985
Megan,240,Female,1985
Stephen,331,Male,1985
Emily,239,Female,1985
Shane,308,Male,1985
Hayley,237,Female,1985
Alexander,295,Male,1985
Stacey,224,Female,1985
William,290,Male,1985
Alison,223,Female,1985
Dean,288,Male,1985
Alicia,205,Female,1985
Joel,288,Male,1985
Katrina,204,Female,1985
Samuel,271,Male,1985
Cassandra,197,Female,1985
Justin,229,Male,1985
Melanie,197,Female,1985
Richard,225,Male,1985
Alexandra,193,Female,1985
Joseph,220,Male,1985
Natasha,192,Female,1985
Patrick,214,Male,1985
Jacqueline,189,Female,1985
Cameron,212,Male,1985
Catherine,187,Female,1985
Brett,207,Male,1985
Vanessa,184,Female,1985
Craig,207,Male,1985
Brooke,180,Female,1985
Adrian,196,Male,1985
Jenna,177,Female,1985
Jonathan,193,Male,1985
Anna,172,Female,1985
Shaun,189,Male,1985
Kathryn,164,Female,1985
Jeremy,181,Male,1985
Jade,159,Female,1985
Jamie,176,Male,1985
Sally,158,Female,1985
Phillip,176,Male,1985
Claire,156,Female,1985
Grant,175,Male,1985
Christine,146,Female,1985
Sean,175,Male,1985
Rachael,146,Female,1985
Ben,157,Male,1985
Louise,143,Female,1985
Todd,153,Male,1985
Karina,134,Female,1985
Ashley,151,Male,1985
Fiona,130,Female,1985
Gregory,143,Male,1985
Ashley,129,Female,1985
Kyle,141,Male,1985
Ashleigh,126,Female,1985
Jacob,137,Male,1985
Leah,126,Female,1985
Darren,131,Male,1985
Courtney,125,Female,1985
Trent,131,Male,1985
Gemma,123,Female,1985
Troy,130,Male,1985
Sophie,123,Female,1985
Ian,129,Male,1985
Kimberley,122,Female,1985
George,124,Male,1985
Tegan,122,Female,1985
Blake,121,Male,1985
Bianca,120,Female,1985
Stuart,115,Male,1985
Jodie,120,Female,1985
Shannon,114,Male,1985
Hannah,119,Female,1985
Lachlan,107,Male,1985
Kayla,118,Female,1985
Martin,104,Male,1985
Tamara,113,Female,1985
Damien,103,Male,1985
Naomi,112,Female,1985
Brendon,102,Male,1985
Holly,111,Female,1985
Dane,102,Male,1985
Joanne,111,Female,1985
Dylan,102,Male,1985
Zoe,111,Female,1985
Gavin,101,Male,1985
Victoria,108,Female,1985
Kevin,100,Male,1985
Carly,105,Female,1985
Jay,97,Male,1985
Krystal,105,Female,1985
Edward,93,Male,1985
Tanya,102,Female,1985
Jeffrey,93,Male,1985
Jasmine,100,Female,1985
Tristan,93,Male,1985
Linda,100,Female,1985
Liam,91,Male,1985
Sara,99,Female,1985
Brent,90,Male,1985
Alana,97,Female,1985
Evan,86,Male,1985
Candice,97,Female,1985
Jesse,86,Male,1985
Christina,97,Female,1985
Lee,86,Male,1985
Julie,95,Female,1985
Dale,85,Male,1985
Simone,94,Female,1985
Rhys,85,Male,1985
Casey,93,Female,1985
Wayne,82,Male,1985
Crystal,93,Female,1985
Jonathon,81,Male,1985
Karen,93,Female,1985
Philip,81,Male,1985
Lucy,93,Female,1985
Raymond,81,Male,1985
Amber,92,Female,1985
Danny,80,Male,1985
Melinda,91,Female,1985
Jared,78,Male,1985
Amelia,90,Female,1985
Allan,76,Male,1985
Clare,90,Female,1985
Glenn,76,Male,1985
Chloe,88,Female,1985
Wade,76,Male,1985
Maria,86,Female,1985
Corey,75,Male,1985
Susan,86,Female,1985
Russell,75,Male,1985
Chantelle,85,Female,1985
Neil,74,Male,1985
Elise,85,Female,1985
Brenton,71,Male,1985
Julia,85,Female,1985
Jordan,71,Male,1985
Heidi,84,Female,1985
Matthew,1415,Male,1984
Jessica,1002,Female,1984
Daniel,1354,Male,1984
Sarah,948,Female,1984
Michael,1331,Male,1984
Rebecca,944,Female,1984
Christopher,1314,Male,1984
Melissa,667,Female,1984
David,1060,Male,1984
Lauren,647,Female,1984
Andrew,1043,Male,1984
Amanda,613,Female,1984
Benjamin,953,Male,1984
Nicole,542,Female,1984
Adam,948,Male,1984
Amy,541,Female,1984
Luke,869,Male,1984
Lisa,539,Female,1984
James,868,Male,1984
Michelle,468,Female,1984
Timothy,739,Male,1984
Erin,462,Female,1984
Joshua,726,Male,1984
Emma,456,Female,1984
Nathan,709,Male,1984
Kylie,418,Female,1984
Scott,613,Male,1984
Kate,396,Female,1984
Mark,606,Male,1984
Natalie,386,Female,1984
Peter,574,Male,1984
Elizabeth,363,Female,1984
Robert,557,Male,1984
Renee,337,Female,1984
Nicholas,547,Male,1984
Laura,334,Female,1984
Ryan,509,Male,1984
Jennifer,323,Female,1984
Steven,493,Male,1984
Samantha,321,Female,1984
Jason,492,Male,1984
Angela,309,Female,1984
Paul,491,Male,1984
Rachel,309,Female,1984
John,470,Male,1984
Danielle,300,Female,1984
Aaron,439,Male,1984
Kristy,300,Female,1984
Anthony,428,Male,1984
Kelly,283,Female,1984
Mitchell,368,Male,1984
Katie,273,Female,1984
Brendan,361,Male,1984
Tara,269,Female,1984
Stephen,354,Male,1984
Katherine,264,Female,1984
Thomas,348,Male,1984
Belinda,263,Female,1984
Simon,337,Male,1984
Hayley,235,Female,1984
Bradley,335,Male,1984
Megan,225,Female,1984
Shane,323,Male,1984
Emily,224,Female,1984
Mathew,293,Male,1984
Stephanie,217,Female,1984
William,286,Male,1984
Melanie,216,Female,1984
Brett,264,Male,1984
Alison,213,Female,1984
Alexander,262,Male,1984
Jade,195,Female,1984
Joel,257,Male,1984
Brooke,191,Female,1984
Justin,247,Male,1984
Catherine,190,Female,1984
Samuel,239,Male,1984
Alicia,186,Female,1984
Dean,238,Male,1984
Cassandra,186,Female,1984
Joseph,231,Male,1984
Stacey,183,Female,1984
Craig,213,Male,1984
Natasha,178,Female,1984
Shaun,211,Male,1984
Alexandra,175,Female,1984
Richard,206,Male,1984
Louise,175,Female,1984
Phillip,203,Male,1984
Anna,173,Female,1984
Cameron,193,Male,1984
Katrina,171,Female,1984
Adrian,191,Male,1984
Vanessa,171,Female,1984
Jonathan,191,Male,1984
Jacqueline,170,Female,1984
Patrick,191,Male,1984
Sally,156,Female,1984
Grant,190,Male,1984
Jodie,153,Female,1984
Sean,190,Male,1984
Kathryn,153,Female,1984
Ben,180,Male,1984
Christine,150,Female,1984
Gregory,176,Male,1984
Leah,147,Female,1984
Jeremy,168,Male,1984
Claire,146,Female,1984
Jamie,158,Male,1984
Holly,142,Female,1984
Troy,157,Male,1984
Kimberley,141,Female,1984
Ashley,156,Male,1984
Alana,137,Female,1984
Todd,146,Male,1984
Joanne,135,Female,1984
Blake,143,Male,1984
Rachael,133,Female,1984
Stuart,142,Male,1984
Karen,131,Female,1984
George,139,Male,1984
Karina,131,Female,1984
Dane,137,Male,1984
Carly,130,Female,1984
Gavin,131,Male,1984
Fiona,130,Female,1984
Jacob,131,Male,1984
Tanya,125,Female,1984
Damien,123,Male,1984
Crystal,122,Female,1984
Brenton,122,Male,1984
Naomi,122,Female,1984
Ian,122,Male,1984
Melinda,120,Female,1984
Trent,121,Male,1984
Courtney,116,Female,1984
Darren,119,Male,1984
Leanne,116,Female,1984
Kevin,118,Male,1984
Sara,116,Female,1984
Brendon,113,Male,1984
Simone,116,Female,1984
Evan,110,Male,1984
Bianca,115,Female,1984
Lee,110,Male,1984
Gemma,114,Female,1984
Martin,107,Male,1984
Hannah,110,Female,1984
Shannon,106,Male,1984
Julia,105,Female,1984
Jay,104,Male,1984
Krystal,105,Female,1984
Glen,101,Male,1984
Kellie,104,Female,1984
Wayne,99,Male,1984
Amber,103,Female,1984
Raymond,98,Male,1984
Casey,102,Female,1984
Liam,94,Male,1984
Kim,99,Female,1984
Brent,93,Male,1984
Candice,97,Female,1984
Jeffrey,91,Male,1984
Victoria,96,Female,1984
Edward,90,Male,1984
Julie,95,Female,1984
Philip,90,Male,1984
Tegan,93,Female,1984
Danny,85,Male,1984
Linda,92,Female,1984
Glenn,85,Male,1984
Tamara,89,Female,1984
Jonathon,84,Male,1984
Heidi,87,Female,1984
Gary,79,Male,1984
Jenna,87,Female,1984
Corey,78,Male,1984
Heather,86,Female,1984
Tristan,78,Male,1984
Kirsty,86,Female,1984
Marc,77,Male,1984
Chantelle,84,Female,1984
Tony,77,Male,1984
Skye,84,Female,1984
Clinton,76,Male,1984
Jane,82,Female,1984
Dylan,76,Male,1984
Kristie,82,Female,1984
Russell,76,Male,1984
Aimee,80,Female,1984
Brian,75,Male,1984
Felicity,80,Female,1984
Lucas,75,Male,1984
Kimberly,80,Female,1984
Micheal,75,Male,1984
Patricia,80,Female,1984
Dale,74,Male,1984
Kristen,79,Female,1984
Rhys,73,Male,1984
Susan,78,Female,1984
Michael,1438,Male,1983
Rebecca,930,Female,1983
Matthew,1363,Male,1983
Sarah,913,Female,1983
Christopher,1299,Male,1983
Jessica,846,Female,1983
Daniel,1211,Male,1983
Melissa,737,Female,1983
David,1160,Male,1983
Amanda,683,Female,1983
Andrew,1026,Male,1983
Nicole,574,Female,1983
Benjamin,965,Male,1983
Amy,552,Female,1983
Adam,951,Male,1983
Michelle,542,Female,1983
Luke,896,Male,1983
Lauren,525,Female,1983
James,839,Male,1983
Emma,486,Female,1983
Joshua,757,Male,1983
Lisa,485,Female,1983
Nathan,714,Male,1983
Erin,455,Female,1983
Peter,671,Male,1983
Natalie,422,Female,1983
Timothy,666,Male,1983
Kylie,413,Female,1983
Mark,614,Male,1983
Kate,408,Female,1983
Robert,610,Male,1983
Belinda,382,Female,1983
Scott,575,Male,1983
Elizabeth,354,Female,1983
Nicholas,570,Male,1983
Kristy,352,Female,1983
John,568,Male,1983
Jennifer,347,Female,1983
Paul,529,Male,1983
Angela,325,Female,1983
Jason,526,Male,1983
Kelly,313,Female,1983
Steven,471,Male,1983
Renee,310,Female,1983
Aaron,462,Male,1983
Rachel,300,Female,1983
Anthony,442,Male,1983
Laura,293,Female,1983
Ryan,439,Male,1983
Danielle,265,Female,1983
Shane,378,Male,1983
Samantha,253,Female,1983
Stephen,376,Male,1983
Alison,249,Female,1983
Mitchell,366,Male,1983
Melanie,241,Female,1983
Brendan,365,Male,1983
Hayley,235,Female,1983
Bradley,362,Male,1983
Katherine,235,Female,1983
Simon,343,Male,1983
Megan,231,Female,1983
Mathew,321,Male,1983
Katie,230,Female,1983
Thomas,286,Male,1983
Emily,225,Female,1983
Brett,268,Male,1983
Alicia,221,Female,1983
Craig,253,Male,1983
Louise,216,Female,1983
William,243,Male,1983
Cassandra,210,Female,1983
Alexander,241,Male,1983
Brooke,204,Female,1983
Justin,239,Male,1983
Katrina,195,Female,1983
Joel,235,Male,1983
Catherine,192,Female,1983
Adrian,216,Male,1983
Anna,191,Female,1983
Jonathan,202,Male,1983
Stephanie,190,Female,1983
Richard,197,Male,1983
Vanessa,187,Female,1983
Troy,194,Male,1983
Stacey,181,Female,1983
Samuel,192,Male,1983
Natasha,172,Female,1983
Joseph,188,Male,1983
Jade,170,Female,1983
Grant,184,Male,1983
Jodie,168,Female,1983
Phillip,183,Male,1983
Leah,168,Female,1983
Jeremy,181,Male,1983
Jacqueline,161,Female,1983
Gregory,178,Male,1983
Joanne,158,Female,1983
Dean,176,Male,1983
Kathryn,158,Female,1983
Cameron,174,Male,1983
Kimberley,157,Female,1983
Shaun,174,Male,1983
Carly,151,Female,1983
Patrick,172,Male,1983
Karen,149,Female,1983
Sean,166,Male,1983
Tanya,148,Female,1983
Ben,164,Male,1983
Sally,147,Female,1983
Ian,148,Male,1983
Alexandra,145,Female,1983
Jamie,145,Male,1983
Rachael,140,Female,1983
Blake,144,Male,1983
Leanne,137,Female,1983
Todd,137,Male,1983
Crystal,132,Female,1983
George,133,Male,1983
Naomi,129,Female,1983
Damien,131,Male,1983
Tara,126,Female,1983
Trent,130,Male,1983
Claire,125,Female,1983
Stuart,127,Male,1983
Bianca,123,Female,1983
Jacob,123,Male,1983
Amber,122,Female,1983
Wayne,123,Male,1983
Linda,121,Female,1983
Dane,120,Male,1983
Kim,119,Female,1983
Shannon,116,Male,1983
Casey,118,Female,1983
Ashley,115,Male,1983
Alana,117,Female,1983
Philip,111,Male,1983
Krystal,117,Female,1983
Glen,110,Male,1983
Holly,115,Female,1983
Darren,109,Male,1983
Julie,113,Female,1983
Brent,108,Male,1983
Fiona,110,Female,1983
Jay,107,Male,1983
Sara,109,Female,1983
Jonathon,107,Male,1983
Simone,108,Female,1983
Martin,107,Male,1983
Melinda,105,Female,1983
Kevin,106,Male,1983
Christine,103,Female,1983
Gavin,104,Male,1983
Clare,103,Female,1983
Lee,104,Male,1983
Candice,99,Female,1983
Brendon,103,Male,1983
Kellie,98,Female,1983
Clinton,102,Male,1983
Julia,97,Female,1983
Glenn,98,Male,1983
Jane,93,Female,1983
Edward,93,Male,1983
Susan,93,Female,1983
Jeffrey,89,Male,1983
Zoe,92,Female,1983
Dylan,86,Male,1983
Kristie,91,Female,1983
Gary,85,Male,1983
Tracey,89,Female,1983
Ross,85,Male,1983
Anita,88,Female,1983
Rodney,84,Male,1983
Tamara,88,Female,1983
Lachlan,83,Male,1983
Shannon,87,Female,1983
Liam,83,Male,1983
Skye,86,Female,1983
Colin,81,Male,1983
Aimee,83,Female,1983
Dale,80,Male,1983
Heather,82,Female,1983
Leigh,79,Male,1983
Olivia,82,Female,1983
Allan,78,Male,1983
Chantelle,81,Female,1983
Chad,77,Male,1983
Heidi,81,Female,1983
Geoffrey,77,Male,1983
Kristen,81,Female,1983
Lucas,77,Male,1983
Carla,80,Female,1983
Russell,77,Male,1983
Peta,79,Female,1983
Brian,75,Male,1983
Maria,78,Female,1983
Tony,73,Male,1983
Diana,77,Female,1983
Alan,72,Male,1983
Hannah,77,Female,1983
Matthew,1377,Male,1982
Rebecca,1005,Female,1982
Michael,1358,Male,1982
Sarah,911,Female,1982
Daniel,1226,Male,1982
Melissa,759,Female,1982
Christopher,1195,Male,1982
Amanda,641,Female,1982
David,1160,Male,1982
Nicole,635,Female,1982
Andrew,1080,Male,1982
Michelle,554,Female,1982
Adam,1012,Male,1982
Jessica,535,Female,1982
Benjamin,948,Male,1982
Amy,516,Female,1982
James,873,Male,1982
Emma,474,Female,1982
Luke,869,Male,1982
Lisa,469,Female,1982
Nathan,760,Male,1982
Natalie,468,Female,1982
Timothy,727,Male,1982
Kristy,446,Female,1982
Peter,708,Male,1982
Lauren,432,Female,1982
Mark,689,Male,1982
Kylie,429,Female,1982
Robert,634,Male,1982
Kate,424,Female,1982
Joshua,632,Male,1982
Kelly,416,Female,1982
Scott,601,Male,1982
Belinda,407,Female,1982
Paul,595,Male,1982
Jennifer,366,Female,1982
Nicholas,581,Male,1982
Erin,364,Female,1982
John,551,Male,1982
Elizabeth,359,Female,1982
Jason,541,Male,1982
Angela,336,Female,1982
Steven,505,Male,1982
Alison,286,Female,1982
Ryan,449,Male,1982
Samantha,274,Female,1982
Anthony,421,Male,1982
Katherine,272,Female,1982
Aaron,416,Male,1982
Danielle,266,Female,1982
Simon,387,Male,1982
Melanie,262,Female,1982
Stephen,383,Male,1982
Renee,254,Female,1982
Shane,376,Male,1982
Hayley,252,Female,1982
Bradley,360,Male,1982
Katrina,245,Female,1982
Mathew,315,Male,1982
Rachel,245,Female,1982
Craig,302,Male,1982
Katie,233,Female,1982
Justin,282,Male,1982
Brooke,231,Female,1982
Mitchell,271,Male,1982
Megan,230,Female,1982
Brendan,267,Male,1982
Catherine,215,Female,1982
Joel,260,Male,1982
Louise,213,Female,1982
Brett,255,Male,1982
Laura,207,Female,1982
Alexander,242,Male,1982
Vanessa,194,Female,1982
Thomas,228,Male,1982
Anna,192,Female,1982
Grant,226,Male,1982
Jodie,191,Female,1982
Richard,220,Male,1982
Emily,185,Female,1982
William,219,Male,1982
Karen,185,Female,1982
Joseph,215,Male,1982
Cassandra,183,Female,1982
Jonathan,214,Male,1982
Joanne,180,Female,1982
Adrian,208,Male,1982
Kathryn,175,Female,1982
Dean,206,Male,1982
Alicia,172,Female,1982
Shaun,206,Male,1982
Jacqueline,170,Female,1982
Gregory,196,Male,1982
Natasha,170,Female,1982
Phillip,195,Male,1982
Fiona,161,Female,1982
Samuel,179,Male,1982
Naomi,157,Female,1982
Troy,173,Male,1982
Leanne,155,Female,1982
Cameron,171,Male,1982
Stacey,155,Female,1982
Jeremy,170,Male,1982
Jade,154,Female,1982
Jamie,163,Male,1982
Sally,154,Female,1982
Ben,161,Male,1982
Leah,152,Female,1982
Sean,160,Male,1982
Claire,149,Female,1982
Patrick,147,Male,1982
Carly,146,Female,1982
Wayne,147,Male,1982
Tanya,142,Female,1982
Ian,144,Male,1982
Christine,140,Female,1982
Damien,142,Male,1982
Kim,140,Female,1982
Trent,142,Male,1982
Rachael,135,Female,1982
Stuart,139,Male,1982
Alexandra,132,Female,1982
George,131,Male,1982
Kellie,130,Female,1982
Glenn,131,Male,1982
Julie,128,Female,1982
Lee,130,Male,1982
Stephanie,123,Female,1982
Martin,126,Male,1982
Kimberley,122,Female,1982
Shannon,120,Male,1982
Kristen,122,Female,1982
Ashley,119,Male,1982
Amber,121,Female,1982
Darren,112,Male,1982
Linda,117,Female,1982
Jay,109,Male,1982
Maria,115,Female,1982
Todd,109,Male,1982
Susan,115,Female,1982
Gavin,104,Male,1982
Sara,113,Female,1982
Geoffrey,104,Male,1982
Candice,112,Female,1982
Glen,103,Male,1982
Casey,112,Female,1982
Brendon,101,Male,1982
Crystal,112,Female,1982
Lucas,99,Male,1982
Alana,110,Female,1982
Edward,97,Male,1982
Melinda,110,Female,1982
Jacob,96,Male,1982
Bianca,105,Female,1982
Dale,95,Male,1982
Jane,105,Female,1982
Clinton,94,Male,1982
Donna,103,Female,1982
Colin,94,Male,1982
Simone,101,Female,1982
Jeffrey,93,Male,1982
Shannon,100,Female,1982
Blake,91,Male,1982
Tracey,96,Female,1982
Kevin,91,Male,1982
Victoria,96,Female,1982
Brian,88,Male,1982
Helen,95,Female,1982
Jonathon,88,Male,1982
Tamara,94,Female,1982
Clint,87,Male,1982
Jasmine,92,Female,1982
Allan,86,Male,1982
Kathleen,91,Female,1982
Rodney,86,Male,1982
Sharon,91,Female,1982
Tony,86,Male,1982
Julia,89,Female,1982
Philip,84,Male,1982
Patricia,89,Female,1982
Ross,84,Male,1982
Zoe,88,Female,1982
Chad,82,Male,1982
Diana,86,Female,1982
Corey,81,Male,1982
Heidi,85,Female,1982
Dane,81,Male,1982
Peta,85,Female,1982
Lachlan,81,Male,1982
Clare,84,Female,1982
Tristan,81,Male,1982
Kristie,83,Female,1982
Russell,80,Male,1982
Anita,82,Female,1982
Trevor,80,Male,1982
Joanna,82,Female,1982
Alan,77,Male,1982
Christina,81,Female,1982
Raymond,77,Male,1982
Suzanne,81,Female,1982
Michael,1396,Male,1981
Rebecca,1068,Female,1981
Daniel,1395,Male,1981
Sarah,879,Female,1981
David,1220,Male,1981
